date,close,high,low,open,volume,ticker,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume,close,high,low,open,volume
,FLRY3.SA,FLRY3.SA,FLRY3.SA,FLRY3.SA,FLRY3.SA,,SAPR11.SA,SAPR11.SA,SAPR11.SA,SAPR11.SA,SAPR11.SA,PSEC11.SA,PSEC11.SA,PSEC11.SA,PSEC11.SA,PSEC11.SA,KFOF11.SA,KFOF11.SA,KFOF11.SA,KFOF11.SA,KFOF11.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,VALE3.SA,PETR3.SA,PETR3.SA,PETR3.SA,PETR3.SA,PETR3.SA,BOVA11.SA,BOVA11.SA,BOVA11.SA,BOVA11.SA,BOVA11.SA
2025-05-27,,,,,,SAPR11.SA,31.238554000854492,31.238554000854492,30.564204801935478,30.678178446912405,993100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-28,,,,,,SAPR11.SA,31.058095932006836,31.267047013997832,30.53571279229398,31.267047013997832,740600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,,,,,,SAPR11.SA,31.305038452148438,31.532989361786743,30.91562518318213,30.963113899269377,882800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,,,,,,SAPR11.SA,31.12457847595215,31.42851059297101,30.89662757660969,31.343029458612165,1125800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,,,,,,SAPR11.SA,30.887130737304688,31.18156655559502,30.611691128886946,30.96311195363849,1062200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,,,,,,SAPR11.SA,31.504493713378906,31.513993630635103,30.754163292197575,30.887133148529536,1061400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,,,,,,SAPR11.SA,31.096084594726562,31.70394880183717,30.887129914848618,31.50449041506437,642100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,,,,,,SAPR11.SA,31.409515380859375,31.51399272874644,30.972613401655956,31.24805302369336,1236400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,,,,,,SAPR11.SA,31.390518188476562,31.675454095431693,31.143574701957217,31.36202568472804,817100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,,,,,,SAPR11.SA,31.134075164794922,31.4759997065718,30.716169404376895,31.39051857112758,4151500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,,,,,,SAPR11.SA,31.551986694335938,31.580479200369666,31.048596141079578,31.048596141079578,581100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,,,,,,SAPR11.SA,32.07436752319336,32.29281850773157,31.362025938463987,31.580476923002195,1568300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,,,,,,SAPR11.SA,32.929176330566406,33.024157385538295,31.89391000504863,32.12185729066761,1371500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,,,,,,SAPR11.SA,33.831478118896484,34.078425251027745,32.4637834672513,32.938677896411605,2610000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,,,,,,SAPR11.SA,34.296875,34.629299638998226,33.90746172724915,33.90746172724915,1716900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,,,,,,SAPR11.SA,34.36335754394531,34.524819893641535,33.764989612101644,34.00243680153015,1432000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,,,,,,SAPR11.SA,34.51532745361328,34.51532745361328,33.67951223902904,34.363361380339505,1491000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,,,,,,SAPR11.SA,34.81925582885742,34.81925582885742,34.20189168502416,34.59130493205783,1963100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,,,,,,SAPR11.SA,34.790767669677734,35.028214889546646,34.353862031519576,34.81926017665175,1095300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,,,,,,SAPR11.SA,34.66728973388672,34.90473692384485,34.35385770402683,34.85724821048454,1115200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,,,,,,SAPR11.SA,34.94272994995117,35.08519609250347,34.116411105889895,34.676786628838244,1048400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,,,,,,SAPR11.SA,35.70256042480469,36.06348117608967,34.809760274948864,35.12318868865573,2614100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,,,,,,SAPR11.SA,35.816532135009766,36.08247544312845,35.51260003129396,35.83552834438656,1572300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,,,,,,SAPR11.SA,36.17745590209961,36.64285401298628,35.24666330348305,35.959004910673386,3386900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,,,,,,SAPR11.SA,36.718143463134766,36.718143463134766,35.89955666180658,36.31378049235196,1545600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-02,,,,,,SAPR11.SA,36.34336853027344,36.81677259049496,36.333507670050594,36.639247008474676,1077500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-03,,,,,,SAPR11.SA,37.30003356933594,37.41838270269668,36.4025448033271,36.49130759391044,996500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04,,,,,,SAPR11.SA,37.102783203125,37.33948523654777,36.60965741555781,37.30003427060211,621300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-07,,,,,,SAPR11.SA,36.67869186401367,37.2112685759872,36.29405438167198,37.02388214573765,1448100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-08,,,,,,SAPR11.SA,36.04749298095703,36.60965605694116,35.62340451840745,36.59979519694629,1487900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-09,,,,,,SAPR11.SA,35.860107421875,36.04749386437834,35.54450722278983,35.9488702130084,815100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-10,,,,,,SAPR11.SA,35.53464126586914,35.652994157769925,35.090831089119696,35.50505492401944,772800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-11,,,,,,SAPR11.SA,36.38282012939453,36.599796680587836,35.159870278898744,35.49519596608331,1186100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-14,,,,,,SAPR11.SA,35.3867073059082,36.66883359159123,35.150005274246936,36.38281973399045,1627500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-15,,,,,,SAPR11.SA,35.751617431640625,35.810793876972305,35.209179850645235,35.70230560832304,1189600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-16,,,,,,SAPR11.SA,35.59381866455078,35.89955800010163,35.18945567869378,35.741757902261114,1640200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-17,,,,,,SAPR11.SA,36.04749298095703,36.303920487836386,35.17959057361707,35.59381817617177,1312400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-18,,,,,,SAPR11.SA,35.28807830810547,36.017906090910635,35.26835282616468,35.93900416314749,1076000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-21,,,,,,SAPR11.SA,35.0513801574707,35.25849207511153,34.5089425703038,35.21904111110823,2089900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-22,,,,,,SAPR11.SA,34.65687942504883,35.15986983053709,34.410316533564696,35.002069730477295,1539400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-23,,,,,,SAPR11.SA,34.617427825927734,34.76536706301119,34.380729561295496,34.508943315951086,1041900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-24,,,,,,SAPR11.SA,34.577980041503906,34.577980041503906,33.976366005455695,34.42017994698725,705400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-25,,,,,,SAPR11.SA,34.03553771972656,34.439900685544785,33.69035119851012,34.262378876241264,837400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-28,,,,,,SAPR11.SA,33.64104080200195,34.035539162652384,33.4437897405512,33.82842724114208,1144100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-29,,,,,,SAPR11.SA,33.94677734375,33.94677734375,33.41420435353154,33.69035359010787,927500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30,,,,,,SAPR11.SA,33.98622512817383,34.27223896056914,33.37475026345865,33.89746234440462,693000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-31,,,,,,SAPR11.SA,33.63117599487305,33.996091773339444,33.43392869675733,33.98622715108302,807600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,,,,,,SAPR11.SA,33.818565368652344,34.01581642419797,33.28598864735444,33.384612294001776,1133400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04,,,,,,SAPR11.SA,33.710079193115234,33.96650294767073,33.15777695574413,33.76925564212859,974300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-05,,,,,,SAPR11.SA,33.63117599487305,33.887603502025165,33.266263978657705,33.71993878392554,737200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-06,,,,,,SAPR11.SA,33.76925277709961,33.85801556196329,33.414201637644865,33.68048999223592,553800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-07,,,,,,SAPR11.SA,33.897464752197266,34.09471581483444,33.53255273178171,33.57200369675937,1160900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-08,,,,,,SAPR11.SA,32.753414154052734,33.48324198054158,32.457539431733395,33.384614564934324,2811300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-11,,,,,,SAPR11.SA,31.836198806762695,32.80272487358468,31.58963591944328,32.55616198626526,2345200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-12,,,,,,SAPR11.SA,33.049285888671875,33.22681145846517,31.757298840149513,31.84606162504616,3050400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-13,,,,,,SAPR11.SA,33.64104080200195,33.64104080200195,32.81258935370965,33.16764051187079,1283400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-14,,,,,,SAPR11.SA,33.78897476196289,34.22292783015477,33.44378824158381,33.729802079755565,969300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-15,,,,,,SAPR11.SA,33.70021438598633,33.98622824460824,33.41420428961558,33.81856728336509,941100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-18,,,,,,SAPR11.SA,33.77911376953125,33.77911376953125,33.236676198675084,33.70021184389717,859500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-19,,,,,,SAPR11.SA,33.285987854003906,33.97636465083342,33.20708592876585,33.97636465083342,866000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-20,,,,,,SAPR11.SA,33.611454010009766,33.611454010009766,33.069012657712726,33.48324025744401,783600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-21,,,,,,SAPR11.SA,33.24654006958008,33.75939134590073,33.03942813940767,33.562140276200296,1034500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-22,,,,,,SAPR11.SA,33.53255081176758,33.808700026297146,32.91121131682517,33.207086012714115,1613600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25,,,,,,SAPR11.SA,33.325439453125,33.79883972684248,33.07887657542313,33.532551367454346,1323900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-26,,,,,,SAPR11.SA,33.15777587890625,33.34516608023724,33.009840404554026,33.34516608023724,1097900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-27,,,,,,SAPR11.SA,33.384613037109375,33.51282679040558,32.861900926191744,33.128189292768,1030100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-28,,,,,,SAPR11.SA,33.78897476196289,34.39058877941006,33.38461179712558,33.38461179712558,1306700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-29,,,,,,SAPR11.SA,34.01581573486328,34.134164860891914,33.71007641685086,33.83829016469489,1316400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,,,,,,SAPR11.SA,33.29584884643555,34.03553746836592,33.088736935235254,34.00595112740899,703800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02,,,,,,SAPR11.SA,33.94677734375,34.400455926734054,33.5818653150954,33.77911638218614,1795000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03,,,,,,SAPR11.SA,33.828426361083984,34.045402899260196,33.700212610138855,34.01581655760016,665800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04,,,,,,SAPR11.SA,35.02178955078125,35.08096599593702,33.641039690738396,33.83829074567336,1136500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-05,,,,,,SAPR11.SA,35.60367965698242,35.751618895242494,35.05138119361387,35.52478148889453,1219000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-08,,,,,,SAPR11.SA,35.02178955078125,35.554366270430364,34.83440311783106,35.554366270430364,1900400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-09,,,,,,SAPR11.SA,35.58395767211914,35.69244218215213,34.73578073853576,34.85412987091335,1266700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-10,,,,,,SAPR11.SA,35.692440032958984,35.948867526962765,35.49519274495714,35.70230465470959,920300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-11,,,,,,SAPR11.SA,35.80093002319336,35.94886925857164,35.60367896343933,35.69244175221609,897100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-12,,,,,,SAPR11.SA,36.16584014892578,36.16584014892578,35.505053459858814,35.93900275884678,901500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,,,,,,SAPR11.SA,36.49130630493164,36.737869185370364,35.9094177566062,36.0080414038813,900900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,,,,,,SAPR11.SA,36.25460433959961,36.688557417674076,36.1066688684614,36.58993000799761,818000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,,,,,,SAPR11.SA,36.017906188964844,36.68855752777341,35.86996695513169,36.11652983668628,1621200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,,,,,,SAPR11.SA,36.39268493652344,36.658969553290824,35.63327076574842,35.86996903893081,1181000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,,,,,,SAPR11.SA,36.68855667114258,36.68855667114258,36.32364466839229,36.392681972635565,3710000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,,,,,,SAPR11.SA,35.988319396972656,36.668831587141426,35.69244093300706,36.668831587141426,729300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-23,,,,,,SAPR11.SA,36.84635925292969,36.84635925292969,35.78120575157143,35.91928036939539,1638400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-24,,,,,,SAPR11.SA,36.540618896484375,36.9548465006971,36.48144621177617,36.6786935104716,729300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-25,,,,,,SAPR11.SA,35.88969421386719,36.78718299666659,35.80093142162324,36.40254548435987,1259300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-26,,,,,,SAPR11.SA,36.12639617919922,36.195433488342076,35.74175866761723,35.8502431803766,776100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,,,,,,SAPR11.SA,36.31378173828125,36.76745654794447,36.215158088267884,36.62938193302533,655000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-30,,,,,,SAPR11.SA,36.540618896484375,36.7181444751111,36.0573577475291,36.29405601086403,868400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,,,,,,SAPR11.SA,35.96859359741211,36.6293802999945,35.919278012352954,36.48144483156979,613200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-02,,,,,,SAPR11.SA,35.45574188232422,36.11652857594354,35.04151429940169,35.968593109525465,984900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-03,,,,,,SAPR11.SA,35.35711669921875,35.712167860550835,35.29794401383081,35.30780487397843,802600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06,,,,,,SAPR11.SA,35.633270263671875,35.88969401638163,35.13027985630684,35.534642849359535,990600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-07,,,,,,SAPR11.SA,34.331417083740234,35.643129661124625,34.331417083740234,35.633268801223686,1011600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-08,,,,,,SAPR11.SA,34.065128326416016,34.70618955561029,33.927053715889585,34.27224024220566,749900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09,,,,,,SAPR11.SA,34.31169128417969,34.459626754831,34.065128404176534,34.065128404176534,536400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-10,,,,,,SAPR11.SA,34.42018127441406,34.70619137020802,34.09471645065558,34.5188049264463,1248800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13,,,,,,SAPR11.SA,35.031654357910156,35.2289054138876,34.45962667180066,34.45962667180066,915200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-14,,,,,,SAPR11.SA,35.44587707519531,35.840379174749025,34.92316499119986,35.04151411616564,959100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-15,,,,,,SAPR11.SA,35.939002990722656,36.04749125673232,35.071104387147095,35.59381647364725,3507700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-16,,,,,,SAPR11.SA,35.810794830322266,36.26446963652328,35.692441936508125,35.93900482191099,884100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17,,,,,,SAPR11.SA,35.27821731567383,35.62340384271281,35.11055260093277,35.60367836084616,2136100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20,,,,,,SAPR11.SA,35.43601608276367,35.45574156389243,34.9231648601684,35.080964946947645,721900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21,,,,,,SAPR11.SA,35.35711669921875,35.613544210070195,35.110553810766035,35.23876756619176,550400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-22,,,,,,SAPR11.SA,33.69035339355469,35.33739546756448,33.69035339355469,35.0020697841419,1998600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23,,,,,,SAPR11.SA,33.611454010009766,34.24265438840884,33.48324025744401,33.749528622503185,770000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-24,,,,,,SAPR11.SA,33.97636795043945,33.97636795043945,33.522693123014726,33.532553983501685,992600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-27,,,,,,SAPR11.SA,33.315574645996094,34.114439719720586,33.13804907405732,33.97636511093507,1101500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-28,,,,,,SAPR11.SA,33.63117599487305,33.68049158165303,33.01970109376201,33.28598946091949,1394300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29,,,,,,SAPR11.SA,33.48324203491211,33.96650320429315,33.29585182607964,33.96650320429315,916100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30,,,,,,SAPR11.SA,33.54241180419922,33.818564782073636,33.24653710713817,33.502964603575066,1248000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-31,,,,,,SAPR11.SA,34.005950927734375,34.05526274979001,33.463513360620674,33.54241152345951,1451500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03,,,,,,SAPR11.SA,34.02567672729492,34.06512769020881,33.35502540676237,34.035537586897945,1627500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-04,,,,,,SAPR11.SA,34.341278076171875,34.518803653082095,33.66076587285005,33.710077697047105,1470300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-05,,,,,,SAPR11.SA,34.617427825927734,34.68646513329973,34.21306484178417,34.341278596439764,1019700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-06,,,,,,SAPR11.SA,35.238765716552734,35.48532859206367,34.56811439418292,34.72591448401988,1443300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-07,,,,,,SAPR11.SA,34.76536560058594,35.30780317665553,33.97636514791644,34.63715185132373,1676200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10,,,,,,SAPR11.SA,34.92316818237305,35.51491762352504,34.71605625419497,34.765368080582434,1878600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-11,,,,,,SAPR11.SA,35.49519348144531,35.86996634622566,34.81467753206601,34.85412849538529,1933600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-12,,,,,,SAPR11.SA,35.44587707519531,35.6727144656509,35.15986700338226,35.2486297876693,876500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-13,,,,,,SAPR11.SA,35.31766891479492,35.662855448044034,34.61742746380937,35.65299458805879,1087700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,,,,,,SAPR11.SA,35.514915466308594,35.79106844935671,35.10069163511287,35.31766817273975,885500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,,,,,,SAPR11.SA,35.19931411743164,35.69243985954206,34.98234134923363,35.50505343195041,1202300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,,,,,,SAPR11.SA,34.577980041503906,35.11055300909075,34.577980041503906,35.11055300909075,1151200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-19,,,,,,SAPR11.SA,34.20320510864258,34.962619277007185,33.6213165257269,34.577981762618236,1529600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-21,,,,,,SAPR11.SA,33.68049240112305,34.449767416794295,33.35502757926143,34.430041934052575,2320000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-24,,,,,,SAPR11.SA,34.518802642822266,34.518802642822266,33.46351383443606,33.631174784249325,1793900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,,,,,,SAPR11.SA,35.10069274902344,35.337394775969074,34.51880418512697,34.68646514243135,2084800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-26,,,,,,SAPR11.SA,35.475467681884766,35.48532854150075,34.95275182821578,35.10069105821191,1942900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-27,,,,,,SAPR11.SA,35.643131256103516,35.87983328907941,35.24863288414527,35.47547029452778,776100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,,,,,,SAPR11.SA,36.85622024536133,36.85622024536133,35.219042783970345,35.5050566432031,1527500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,,,,,,SAPR11.SA,35.9981803894043,37.309896713583605,35.69244106456339,37.309896713583605,1877300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-02,,,,,,SAPR11.SA,38.00027084350586,38.00027084350586,35.998181410097494,36.14612064682024,2416600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,,,,,,SAPR11.SA,38.1975212097168,38.680786113596305,37.57618169394343,38.0101347738967,3054600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04,,,,,,SAPR11.SA,38.848445892333984,39.06542242574766,38.06930630621296,38.07917092805043,1122400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05,,,,,,SAPR11.SA,37.507144927978516,39.15418695903408,37.22113484018833,38.85831224896602,1736400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,,,,,,SAPR11.SA,35.83052062988281,37.84247093327401,35.613544084886755,37.78329824809406,2918900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09,,,,,,SAPR11.SA,36.146121978759766,36.244745632041706,34.666744606023364,35.81079629044947,1583600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,,,,,,SAPR11.SA,36.195430755615234,36.49130545278221,35.82065413266992,36.29405440058726,1370100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11,,,,,,SAPR11.SA,36.00804138183594,36.26446888419577,35.78120398344131,36.26446888419577,963000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12,,,,,,SAPR11.SA,36.67869186401367,36.84635657507981,35.968593343633195,35.9784542032249,938800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,,,,,,SAPR11.SA,36.49130630493164,37.09292033516229,36.41240437731077,36.89566927836111,807400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-16,,,,,,SAPR11.SA,36.146121978759766,36.76745776648818,35.781206184663915,36.49130852749777,1470400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,,,,,,SAPR11.SA,35.9981803894043,36.38281787927613,35.426152703363435,36.04749221283,1601500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-18,,,,,,SAPR11.SA,37.21126937866211,37.4282459168689,35.70230575777187,35.71216661757627,1967400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-19,,,,,,SAPR11.SA,38.43422317504883,39.292260949303476,37.004157709790405,37.270446073300675,2884500.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,,,,,,SAPR11.SA,37.891780853271484,38.83858515331059,37.17181770918769,38.51312035217976,1168100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23,,,,,,SAPR11.SA,39.31198501586914,39.31198501586914,37.83260778002209,38.355319866101105,1069900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-26,,,,,,SAPR11.SA,38.98652267456055,39.26267566764907,38.68078710106229,39.154187394891196,473400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29,,,,,,SAPR11.SA,39.05556106567383,39.3119885833514,38.51312344908831,38.95693741256781,692600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,,,,,,SAPR11.SA,39.627586364746094,39.805111939282114,38.77940945579642,39.10487426319612,801900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02,,,,,,SAPR11.SA,40.189998626708984,41.43000030517578,39.970001220703125,40.650001525878906,1763700.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05,,,,,,SAPR11.SA,40.349998474121094,41.0,40.060001373291016,40.4900016784668,1508300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-06,,,,,,SAPR11.SA,40.93000030517578,41.54999923706055,40.040000915527344,40.400001525878906,1406200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-07,,,,,,SAPR11.SA,41.029998779296875,41.16999816894531,40.45000076293945,40.5099983215332,1001200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08,,,,,,SAPR11.SA,42.66999816894531,42.70000076293945,40.939998626708984,41.029998779296875,1716300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,,,,,,SAPR11.SA,43.599998474121094,43.70000076293945,42.16999816894531,42.65999984741211,3720200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-12,,,,,,SAPR11.SA,43.97999954223633,44.33000183105469,43.34000015258789,43.599998474121094,1858000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-13,,,,,,SAPR11.SA,43.31999969482422,43.75,43.09000015258789,43.5099983215332,1660100.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-14,,,,,,SAPR11.SA,43.099998474121094,43.68000030517578,42.56999969482422,43.5,1225200.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-15,,,,,,SAPR11.SA,44.0,44.13999938964844,42.83000183105469,42.849998474121094,1557400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16,,,,,,SAPR11.SA,43.810001373291016,44.43000030517578,43.4900016784668,43.93000030517578,2383400.0,,,,,,,,,,,,,,,,,,,,,,,,,
